rating,key_theme_1,key_theme_2,key_theme_3,key_theme_4,key_theme_5,text,NPS
3.7,gives good feedback ,  participation matters ,  tough grader ,  lots of homework ,  skip class? you won't pass. ,"You have to work really hard in order to be successful in this class. By the way, she gives many paragraphs and stories to read each class. After that, you have to provide a response of the story. There are many paper that has been given each class, so you have to be really responsible of keep track of all of your stuff and work.",Passives
3.7,gives good feedback ,  participation matters ,  tough grader ,  lots of homework ,  skip class? you won't pass. ,"She chooses monotonous books to read about court session, criminals and jury. On top of that, she gives a little time to read, 100-120 pages for example, 2-3 days, and students must analyze and bring citations with typed responds. We should have a spare time on weekend, should not we?",Passives
3.7,gives good feedback ,  participation matters ,  tough grader ,  lots of homework ,  skip class? you won't pass. ,Do not take her any way,Passives
3.7,gives good feedback ,  participation matters ,  tough grader ,  lots of homework ,  skip class? you won't pass. ,You have to study hard in order to pass her class. Attendance and class participation are mandatory. Homeworks every day.,Passives
3.7,gives good feedback ,  participation matters ,  tough grader ,  lots of homework ,  skip class? you won't pass. ,"Extremely helpful professor if you are interested enough. She gives a lot of homework, attendance is mandatory, no lateness. Work hard and you will get everything you need for you to go further. I would recommend her to every non-native student in order to have a good start in your academic career",Passives
3.7,gives good feedback ,  participation matters ,  tough grader ,  lots of homework ,  skip class? you won't pass. ,"It will all depends on what you are in for . If you need to learn something i will highly recommend her , if you still live in the high school bubble stay away . She will make fun of you . This professor helped me a lot and actually respect her students. She is also great on the human level.",Passives
3.7,gives good feedback ,  participation matters ,  tough grader ,  lots of homework ,  skip class? you won't pass. ,She is nice and professional. I would recommend her,Passives
3.7,gives good feedback ,  participation matters ,  tough grader ,  lots of homework ,  skip class? you won't pass. ,"SHE IS TOUGH, HARD GRADER, AND WILL CLOSE THE DOOR ON YOU IF YOU HAPPEN TO BE LATE. AT TIMES HER CLASS IS BORING, AND SHE REPEATS HERSELF TOO MUCH. SHE HARDLY RECOMMENDS STUDENTS TO TAKE THE ACT TEST AFTER HER CLASS, AND NOT BECAUSE THEY DON'T DESERVE IT. IT WAS HARD TO PASS THIS CLASS, NO MATTER HOW HARD YOU WORKED.",Passives
3.7,gives good feedback ,  participation matters ,  tough grader ,  lots of homework ,  skip class? you won't pass. ,DON'T TAKE HER CLASS,Passives
3.7,gives good feedback ,  participation matters ,  tough grader ,  lots of homework ,  skip class? you won't pass. ,"She is the Best Proffesor, a little tough, but is okay. You have to listen tand do the assignments;if u do so you are fine. She is an effective proffesor with a lot of knowledge and experience. If you take hr she will help you to get involved in exciting issues.",Passives
3.7,gives good feedback ,  participation matters ,  tough grader ,  lots of homework ,  skip class? you won't pass. ,She is hard but not that hard don't get scared she may give a lot of homework but it is easy to talk to her . She helped me a lot and I would take her again if I have the chance.Remember if u need help with english take her and any way step by her office with any english problem I can guaranty u will come out with no problem.,Passives
3.7,gives good feedback ,  participation matters ,  tough grader ,  lots of homework ,  skip class? you won't pass. ,she is good but gives a lot of homework,Passives
3.7,gives good feedback ,  participation matters ,  tough grader ,  lots of homework ,  skip class? you won't pass. ,It is not for your own good. I was not happy with her.,Passives
3.7,gives good feedback ,  participation matters ,  tough grader ,  lots of homework ,  skip class? you won't pass. ,she is such a sweet old lady....she cares so much that sometimes its smothering...but its for your own good..she does give ALOT of work though.,Passives
3.7,gives good feedback ,  participation matters ,  tough grader ,  lots of homework ,  skip class? you won't pass. ,"She is a very good profesor. She cares about her students a lot. She gives a lot of work but it is for your own good. i've learned a lot in her class and i am really thankfull for that. Before i took her clss i was making so many grammar mistakes, but she helpe and i improved a lot",Passives
3.7,gives good feedback ,  participation matters ,  tough grader ,  lots of homework ,  skip class? you won't pass. ,No Comments,Passives
3.7,gives good feedback ,  participation matters ,  tough grader ,  lots of homework ,  skip class? you won't pass. ,She can be hard but it is for your own good. You will really learn a lot. Her class will help you to succeed in other English classes.,Passives
3.7,gives good feedback ,  participation matters ,  tough grader ,  lots of homework ,  skip class? you won't pass. ,No Comments,Passives
4.2,gives good feedback ,  clear grading criteria ,NA,NA,NA,"By the end of the semester, everyone loved her. Dr. Long is a great teacher. She loves her field, and she loves teaching those who also care about it. Just be respectful and you'll do fine. Also, never forget the space in ""a lot.""",Passives
4.2,gives good feedback ,  clear grading criteria ,NA,NA,NA,"I honestly loved this class. If you're interested in learning english, I recommend her. If your taking it just to get it over with, I still recommend her because she is there to help you if you need it and the work is more than manageable.",Passives
4.2,gives good feedback ,  clear grading criteria ,NA,NA,NA,"Dr. Long is such a sweet lady. She is extremely helpful and full of energy. A lot of people ended up dropping her class because they had poor grade, but it was only because they hardly showed up for class.",Passives
4.2,gives good feedback ,  clear grading criteria ,NA,NA,NA,This class was TERRIBLE!!! She doesn't explain anything. She would be a great politician because every time anyone asks a question about what to do the answer has nothing to do with the question asked. Dont take her for any class!! not even underwater basket weaving!!,Passives
